tower,sim_id,wind_speed_id,wave_hs_id,wave_tp_id,wind_seed_id,mean_wind_speed,std_wind_speed,wave_hs,wave_tp,damage_weight,action_pitch_offset_deg,action_yaw_error_deg,action_ipc_level,damage_max,damage_base_section,damage_top_section,damage_mean_section,damage_max_section_id,damage_ratio_max,controllable_share_max,power_w,power_baseline_w,thrust_n,thrust_baseline_n,ct_ratio,cp_ratio
ref,1621,6,1,4,4,8.200873,1.6675621,1.1641384,9.1744175,344.99512,0.0,-30.0,0.0,8.221833e-06,8.221833e-06,8.876621e-07,5.214588e-06,1,2.0256844,0.81339854,7748154.0,10154081.0,1620792.2,2161056.5,0.75,0.76305807
ref,1622,6,1,5,4,8.200873,1.6675621,1.1641384,9.813629,344.99512,0.0,-30.0,0.0,8.657699e-06,8.657699e-06,8.5642324e-07,5.4412635e-06,1,2.0585835,0.8394884,7748154.0,10154081.0,1620792.2,2161056.5,0.75,0.76305807
ref,1623,6,1,6,4,8.200873,1.6675621,1.1641384,10.580164,344.99512,0.0,-30.0,0.0,8.273562e-06,8.273562e-06,9.0506023e-07,5.173367e-06,1,2.086366,0.8615208,7748154.0,10154081.0,1620792.2,2161056.5,0.75,0.76305807
ref,1624,6,1,7,4,8.200873,1.6675621,1.1641384,11.699415,344.99512,0.0,-30.0,0.0,8.8085435e-06,8.8085435e-06,9.2975756e-07,5.3912768e-06,1,2.1186512,0.88712394,7748154.0,10154081.0,1620792.2,2161056.5,0.75,0.76305807
ref,1625,6,2,1,4,8.200873,1.6675621,1.4476153,7.542839,344.99512,0.0,-30.0,0.0,6.743457e-06,6.743457e-06,7.5481836e-07,4.2122433e-06,1,1.7623338,0.6045535,7748154.0,10154081.0,1620792.2,2161056.5,0.75,0.76305807
ref,1626,6,2,2,4,8.200873,1.6675621,1.4476153,8.315508,344.99512,0.0,-30.0,0.0,8.09847e-06,8.09847e-06,7.505737e-07,5.0212825e-06,1,1.799237,0.63381886,7748154.0,10154081.0,1620792.2,2161056.5,0.75,0.76305807
ref,1627,6,2,3,4,8.200873,1.6675621,1.4476153,8.944522,344.99512,0.0,-30.0,0.0,8.874955e-06,8.874955e-06,7.896044e-07,5.3771446e-06,1,1.8549501,0.67800105,7748154.0,10154081.0,1620792.2,2161056.5,0.75,0.76305807
ref,1628,6,2,4,4,8.200873,1.6675621,1.4476153,9.547968,344.99512,0.0,-30.0,0.0,8.826362e-06,8.826362e-06,8.1342216e-07,5.4066004e-06,1,1.903901,0.7168206,7748154.0,10154081.0,1620792.2,2161056.5,0.75,0.76305807
ref,1629,6,2,5,4,8.200873,1.6675621,1.4476153,10.19207,344.99512,0.0,-30.0,0.0,7.726348e-06,7.726348e-06,7.7029364e-07,4.8737525e-06,1,1.9438123,0.74847144,7748154.0,10154081.0,1620792.2,2161056.5,0.75,0.76305807
ref,1630,6,2,6,4,8.200873,1.6675621,1.4476153,10.96278,344.99512,0.0,-30.0,0.0,8.75372e-06,8.75372e-06,8.427272e-07,5.5059204e-06,1,1.9835186,0.77995974,7748154.0,10154081.0,1620792.2,2161056.5,0.75,0.76305807
ref,1631,6,2,7,4,8.200873,1.6675621,1.4476153,12.085018,344.99512,0.0,-30.0,0.0,8.486847e-06,8.486847e-06,7.74748e-07,5.1944307e-06,1,2.024839,0.812728,7748154.0,10154081.0,1620792.2,2161056.5,0.75,0.76305807
ref,1632,6,3,1,4,8.200873,1.6675621,1.6913353,7.8228326,344.99512,0.0,-30.0,0.0,6.9337884e-06,6.9337884e-06,7.6718163e-07,4.274081e-06,1,1.6293298,0.49907744,7748154.0,10154081.0,1620792.2,2161056.5,0.75,0.76305807
ref,1633,6,3,2,4,8.200873,1.6675621,1.6913353,8.6019125,344.99512,0.0,-30.0,0.0,7.589083e-06,7.589083e-06,6.74211e-07,4.6629584e-06,1,1.6817095,0.5406161,7748154.0,10154081.0,1620792.2,2161056.5,0.75,0.76305807
ref,1634,6,3,3,4,8.200873,1.6675621,1.6913353,9.234724,344.99512,0.0,-30.0,0.0,8.017439e-06,8.017439e-06,7.6722614e-07,4.9570826e-06,1,1.7457892,0.5914332,7748154.0,10154081.0,1620792.2,2161056.5,0.75,0.76305807
ref,1635,6,3,4,4,8.200873,1.6675621,1.6913353,9.840709,344.99512,0.0,-30.0,0.0,8.653038e-06,8.653038e-06,7.8279385e-07,5.286756e-06,1,1.7969171,0.63197917,7748154.0,10154081.0,1620792.2,2161056.5,0.75,0.76305807
ref,1636,6,3,5,4,8.200873,1.6675621,1.6913353,10.4864025,344.99512,0.0,-30.0,0.0,1.0027976e-05,1.0027976e-05,7.5947383e-07,6.0063053e-06,1,1.8390521,0.6653935,7748154.0,10154081.0,1620792.2,2161056.5,0.75,0.76305807
ref,1637,6,3,6,4,8.200873,1.6675621,1.6913353,11.2576,344.99512,0.0,-30.0,0.0,8.995711e-06,8.995711e-06,7.974819e-07,5.3637636e-06,1,1.8861765,0.7027645,7748154.0,10154081.0,1620792.2,2161056.5,0.75,0.76305807
ref,1638,6,3,7,4,8.200873,1.6675621,1.6913353,12.377981,344.99512,0.0,-30.0,0.0,8.505012e-06,8.505012e-06,7.7836376e-07,5.08283e-06,1,1.9319152,0.7390367,7748154.0,10154081.0,1620792.2,2161056.5,0.75,0.76305807
ref,1639,6,4,1,4,8.200873,1.6675621,1.9352068,8.088473,344.99512,0.0,-30.0,0.0,6.914617e-06,6.914617e-06,7.126538e-07,4.338142e-06,1,1.5135939,0.40729538,7748154.0,10154081.0,1620792.2,2161056.5,0.75,0.76305807
ref,1640,6,4,2,4,8.200873,1.6675621,1.9352068,8.87166,344.99512,0.0,-30.0,0.0,7.625249e-06,7.625249e-06,6.814155e-07,4.6445457e-06,1,1.5829356,0.4622854,7748154.0,10154081.0,1620792.2,2161056.5,0.75,0.76305807
ref,1641,6,4,3,4,8.200873,1.6675621,1.9352068,9.506416,344.99512,0.0,-30.0,0.0,8.535301e-06,8.535301e-06,8.071745e-07,5.173784e-06,1,1.6449616,0.5114739,7748154.0,10154081.0,1620792.2,2161056.5,0.75,0.76305807
ref,1642,6,4,4,4,8.200873,1.6675621,1.9352068,10.113178,344.99512,0.0,-30.0,0.0,8.375523e-06,8.375523e-06,7.2235787e-07,5.0782073e-06,1,1.6939533,0.55032575,7748154.0,10154081.0,1620792.2,2161056.5,0.75,0.76305807
ref,1643,6,4,5,4,8.200873,1.6675621,1.9352068,10.758609,344.99512,0.0,-30.0,0.0,8.487899e-06,8.487899e-06,6.947669e-07,5.1036172e-06,1,1.738943,0.586004,7748154.0,10154081.0,1620792.2,2161056.5,0.75,0.76305807
ref,1644,6,4,6,4,8.200873,1.6675621,1.9352068,11.528107,344.99512,0.0,-30.0,0.0,8.300554e-06,8.300554e-06,7.4430005e-07,5.0766043e-06,1,1.7870926,0.62418807,7748154.0,10154081.0,1620792.2,2161056.5,0.75,0.76305807
ref,1645,6,4,7,4,8.200873,1.6675621,1.9352068,12.643543,344.99512,0.0,-30.0,0.0,8.146377e-06,8.146377e-06,7.222511e-07,5.0263493e-06,1,1.8339722,0.661365,7748154.0,10154081.0,1620792.2,2161056.5,0.75,0.76305807
ref,1646,6,5,1,4,8.200873,1.6675621,2.205661,8.369351,344.99512,0.0,-30.0,0.0,7.3413107e-06,7.3413107e-06,6.4788424e-07,4.3987507e-06,1,1.4183302,0.33174843,7748154.0,10154081.0,1620792.2,2161056.5,0.75,0.76305807
ref,1647,6,5,2,4,8.200873,1.6675621,2.205661,9.154845,344.99512,0.0,-30.0,0.0,7.835609e-06,7.835609e-06,6.267137e-07,4.8282554e-06,1,1.4907044,0.38914332,7748154.0,10154081.0,1620792.2,2161056.5,0.75,0.76305807
ref,1648,6,5,3,4,8.200873,1.6675621,2.205661,9.789983,344.99512,0.0,-30.0,0.0,9.708963e-06,9.708963e-06,6.7753183e-07,5.701802e-06,1,1.5462613,0.4332016,7748154.0,10154081.0,1620792.2,2161056.5,0.75,0.76305807
ref,1649,6,5,4,4,8.200873,1.6675621,2.205661,10.395953,344.99512,0.0,-30.0,0.0,7.7532095e-06,7.7532095e-06,6.6935576e-07,4.792805e-06,1,1.5902089,0.46805337,7748154.0,10154081.0,1620792.2,2161056.5,0.75,0.76305807
ref,1650,6,5,5,4,8.200873,1.6675621,2.205661,11.039354,344.99512,0.0,-30.0,0.0,8.231468e-06,8.231468e-06,6.669247e-07,5.0662657e-06,1,1.6364334,0.5047108,7748154.0,10154081.0,1620792.2,2161056.5,0.75,0.76305807
ref,1651,6,5,6,4,8.200873,1.6675621,2.205661,11.804985,344.99512,0.0,-30.0,0.0,8.497982e-06,8.497982e-06,7.037073e-07,5.2526225e-06,1,1.68141,0.5403785,7748154.0,10154081.0,1620792.2,2161056.5,0.75,0.76305807
ref,1652,6,5,7,4,8.200873,1.6675621,2.205661,12.912108,344.99512,0.0,-30.0,0.0,8.254048e-06,8.254048e-06,6.471635e-07,4.9950686e-06,1,1.7264016,0.5760582,7748154.0,10154081.0,1620792.2,2161056.5,0.75,0.76305807
ref,1653,6,6,1,4,8.200873,1.6675621,2.542128,8.702239,344.99512,0.0,-30.0,0.0,8.999813e-06,8.999813e-06,6.644159e-07,5.3464014e-06,1,1.3325415,0.2637154,7748154.0,10154081.0,1620792.2,2161056.5,0.75,0.76305807
ref,1654,6,6,2,4,8.200873,1.6675621,2.542128,9.487978,344.99512,0.0,-30.0,0.0,8.95795e-06,8.95795e-06,6.1237887e-07,5.2010178e-06,1,1.396944,0.31478858,7748154.0,10154081.0,1620792.2,2161056.5,0.75,0.76305807
ref,1655,6,6,3,4,8.200873,1.6675621,2.542128,10.121494,344.99512,0.0,-30.0,0.0,9.779651e-06,9.779651e-06,7.048051e-07,5.6945223e-06,1,1.4426503,0.35103497,7748154.0,10154081.0,1620792.2,2161056.5,0.75,0.76305807
ref,1656,6,6,4,4,8.200873,1.6675621,2.542128,10.724524,344.99512,0.0,-30.0,0.0,9.269862e-06,9.269862e-06,6.306284e-07,5.347366e-06,1,1.4822805,0.38246292,7748154.0,10154081.0,1620792.2,2161056.5,0.75,0.76305807
ref,1657,6,6,5,4,8.200873,1.6675621,2.542128,11.363423,344.99512,0.0,-30.0,0.0,6.7941764e-06,6.7941764e-06,6.453776e-07,4.2794895e-06,1,1.5239049,0.41547233,7748154.0,10154081.0,1620792.2,2161056.5,0.75,0.76305807
ref,1658,6,6,6,4,8.200873,1.6675621,2.542128,12.121912,344.99512,0.0,-30.0,0.0,9.375173e-06,9.375173e-06,6.684499e-07,5.493289e-06,1,1.562621,0.4461753,7748154.0,10154081.0,1620792.2,2161056.5,0.75,0.76305807
ref,1659,6,6,7,4,8.200873,1.6675621,2.542128,13.215584,344.99512,0.0,-30.0,0.0,8.2521665e-06,8.2521665e-06,6.314386e-07,4.937249e-06,1,1.6023784,0.4777041,7748154.0,10154081.0,1620792.2,2161056.5,0.75,0.76305807
ref,1660,6,7,1,4,8.200873,1.6675621,3.0546293,9.181103,344.99512,0.0,-30.0,0.0,8.6221025e-06,8.6221025e-06,6.109438e-07,4.969844e-06,1,1.2455173,0.19470252,7748154.0,10154081.0,1620792.2,2161056.5,0.75,0.76305807
ref,1661,6,7,2,4,8.200873,1.6675621,3.0546293,9.962705,344.99512,0.0,-30.0,0.0,7.879772e-06,7.879772e-06,6.2578846e-07,4.696014e-06,1,1.2913183,0.23102415,7748154.0,10154081.0,1620792.2,2161056.5,0.75,0.76305807
ref,1662,6,7,3,4,8.200873,1.6675621,3.0546293,10.5903015,344.99512,0.0,-30.0,0.0,1.0392948e-05,1.0392948e-05,6.860188e-07,5.7788093e-06,1,1.3236301,0.25664842,7748154.0,10154081.0,1620792.2,2161056.5,0.75,0.76305807
ref,1663,6,7,4,4,8.200873,1.6675621,3.0546293,11.185691,344.99512,0.0,-30.0,0.0,9.841121e-06,9.841121e-06,6.88259e-07,5.820847e-06,1,1.3574351,0.28345674,7748154.0,10154081.0,1620792.2,2161056.5,0.75,0.76305807
ref,1664,6,7,5,4,8.200873,1.6675621,3.0546293,11.814487,344.99512,0.0,-30.0,0.0,8.306081e-06,8.306081e-06,5.906516e-07,4.9008177e-06,1,1.3873051,0.30714455,7748154.0,10154081.0,1620792.2,2161056.5,0.75,0.76305807
ref,1665,6,7,6,4,8.200873,1.6675621,3.0546293,12.558476,344.99512,0.0,-30.0,0.0,8.477037e-06,8.477037e-06,6.042769e-07,5.099797e-06,1,1.4156191,0.32959846,7748154.0,10154081.0,1620792.2,2161056.5,0.75,0.76305807
ref,1666,6,7,7,4,8.200873,1.6675621,3.0546293,13.626754,344.99512,0.0,-30.0,0.0,7.773753e-06,7.773753e-06,6.5960216e-07,4.6236087e-06,1,1.4454992,0.3532942,7748154.0,10154081.0,1620792.2,2161056.5,0.75,0.76305807
ref,1667,6,1,1,5,8.23706,1.660275,1.1641384,7.1937313,344.99512,0.0,-30.0,0.0,4.4434746e-06,4.4434746e-06,6.204793e-07,3.0431515e-06,1,1.9328732,0.73979646,7856191.5,10295667.0,1632791.0,2177054.5,0.75,0.76305807
ref,1668,6,1,2,5,8.23706,1.660275,1.1641384,7.955209,344.99512,0.0,-30.0,0.0,5.005705e-06,5.005705e-06,6.1574974e-07,3.2408561e-06,1,1.9590567,0.7605608,7856191.5,10295667.0,1632791.0,2177054.5,0.75,0.76305807
ref,1669,6,1,3,5,8.23706,1.660275,1.1641384,8.57679,344.99512,0.0,-30.0,0.0,5.032996e-06,5.032996e-06,5.650721e-07,3.325079e-06,1,1.9903128,0.7853478,7856191.5,10295667.0,1632791.0,2177054.5,0.75,0.76305807
ref,1670,6,1,4,5,8.23706,1.660275,1.1641384,9.1744175,344.99512,0.0,-30.0,0.0,5.3494673e-06,5.3494673e-06,6.0085006e-07,3.5246687e-06,1,2.02989,0.8167337,7856191.5,10295667.0,1632791.0,2177054.5,0.75,0.76305807
ref,1671,6,1,5,5,8.23706,1.660275,1.1641384,9.813629,344.99512,0.0,-30.0,0.0,5.502959e-06,5.502959e-06,6.2311074e-07,3.607584e-06,1,2.062315,0.84244764,7856191.5,10295667.0,1632791.0,2177054.5,0.75,0.76305807
ref,1672,6,1,6,5,8.23706,1.660275,1.1641384,10.580164,344.99512,0.0,-30.0,0.0,5.5120386e-06,5.5120386e-06,6.221539e-07,3.6907086e-06,1,2.0896683,0.8641396,7856191.5,10295667.0,1632791.0,2177054.5,0.75,0.76305807
ref,1673,6,1,7,5,8.23706,1.660275,1.1641384,11.699415,344.99512,0.0,-30.0,0.0,5.307447e-06,5.307447e-06,6.123818e-07,3.540706e-06,1,2.1214213,0.88932073,7856191.5,10295667.0,1632791.0,2177054.5,0.75,0.76305807
ref,1674,6,2,1,5,8.23706,1.660275,1.4476153,7.542839,344.99512,0.0,-30.0,0.0,5.183306e-06,5.183306e-06,5.5055233e-07,3.3464003e-06,1,1.7689885,0.609831,7856191.5,10295667.0,1632791.0,2177054.5,0.75,0.76305807
ref,1675,6,2,2,5,8.23706,1.660275,1.4476153,8.315508,344.99512,0.0,-30.0,0.0,4.97492e-06,4.97492e-06,5.326789e-07,3.1652753e-06,1,1.8056934,0.638939,7856191.5,10295667.0,1632791.0,2177054.5,0.75,0.76305807
ref,1676,6,2,3,5,8.23706,1.660275,1.4476153,8.944522,344.99512,0.0,-30.0,0.0,5.1719057e-06,5.1719057e-06,5.629811e-07,3.4211232e-06,1,1.8610173,0.6828126,7856191.5,10295667.0,1632791.0,2177054.5,0.75,0.76305807
ref,1677,6,2,4,5,8.23706,1.660275,1.4476153,9.547968,344.99512,0.0,-30.0,0.0,5.7301017e-06,5.7301017e-06,6.083182e-07,3.7717482e-06,1,1.9095376,0.7212905,7856191.5,10295667.0,1632791.0,2177054.5,0.75,0.76305807
ref,1678,6,2,5,5,8.23706,1.660275,1.4476153,10.19207,344.99512,0.0,-30.0,0.0,5.7590655e-06,5.7590655e-06,5.909638e-07,3.7166137e-06,1,1.9490362,0.7526142,7856191.5,10295667.0,1632791.0,2177054.5,0.75,0.76305807
ref,1679,6,2,6,5,8.23706,1.660275,1.4476153,10.96278,344.99512,0.0,-30.0,0.0,5.0379695e-06,5.0379695e-06,5.854434e-07,3.265497e-06,1,1.9882776,0.7837337,7856191.5,10295667.0,1632791.0,2177054.5,0.75,0.76305807
ref,1680,6,2,7,5,8.23706,1.660275,1.4476153,12.085018,344.99512,0.0,-30.0,0.0,5.3372955e-06,5.3372955e-06,5.6146695e-07,3.4988007e-06,1,2.0290563,0.81607246,7856191.5,10295667.0,1632791.0,2177054.5,0.75,0.76305807
ref,1681,6,3,1,5,8.23706,1.660275,1.6913353,7.8228326,344.99512,0.0,-30.0,0.0,4.9392615e-06,4.9392615e-06,5.385492e-07,3.2215423e-06,1,1.6363051,0.50460905,7856191.5,10295667.0,1632791.0,2177054.5,0.75,0.76305807
ref,1682,6,3,2,5,8.23706,1.660275,1.6913353,8.6019125,344.99512,0.0,-30.0,0.0,5.0476383e-06,5.0476383e-06,5.7711895e-07,3.304769e-06,1,1.6886325,0.5461062,7856191.5,10295667.0,1632791.0,2177054.5,0.75,0.76305807
ref,1683,6,3,3,5,8.23706,1.660275,1.6913353,9.234724,344.99512,0.0,-30.0,0.0,5.3097133e-06,5.3097133e-06,4.9283517e-07,3.3957033e-06,1,1.7525176,0.596769,7856191.5,10295667.0,1632791.0,2177054.5,0.75,0.76305807
ref,1684,6,3,4,5,8.23706,1.660275,1.6913353,9.840709,344.99512,0.0,-30.0,0.0,4.7668777e-06,4.7668777e-06,5.5213985e-07,3.1036504e-06,1,1.8033874,0.6371103,7856191.5,10295667.0,1632791.0,2177054.5,0.75,0.76305807
ref,1685,6,3,5,5,8.23706,1.660275,1.6913353,10.4864025,344.99512,0.0,-30.0,0.0,6.000343e-06,6.000343e-06,5.113996e-07,3.851765e-06,1,1.8452414,0.6703018,7856191.5,10295667.0,1632791.0,2177054.5,0.75,0.76305807
ref,1686,6,3,6,5,8.23706,1.660275,1.6913353,11.2576,344.99512,0.0,-30.0,0.0,6.242141e-06,6.242141e-06,5.477139e-07,4.048108e-06,1,1.8919785,0.7073657,7856191.5,10295667.0,1632791.0,2177054.5,0.75,0.76305807
ref,1687,6,3,7,5,8.23706,1.660275,1.6913353,12.377981,344.99512,0.0,-30.0,0.0,5.4708867e-06,5.4708867e-06,5.6792334e-07,3.5455935e-06,1,1.9372678,0.7432815,7856191.5,10295667.0,1632791.0,2177054.5,0.75,0.76305807
ref,1688,6,4,1,5,8.23706,1.660275,1.9352068,8.088473,344.99512,0.0,-30.0,0.0,4.7466833e-06,4.7466833e-06,4.8005955e-07,3.0295932e-06,1,1.5203432,0.41264775,7856191.5,10295667.0,1632791.0,2177054.5,0.75,0.76305807
ref,1689,6,4,2,5,8.23706,1.660275,1.9352068,8.87166,344.99512,0.0,-30.0,0.0,4.7979015e-06,4.7979015e-06,4.940469e-07,3.066503e-06,1,1.5898769,0.46779007,7856191.5,10295667.0,1632791.0,2177054.5,0.75,0.76305807
ref,1690,6,4,3,5,8.23706,1.660275,1.9352068,9.506416,344.99512,0.0,-30.0,0.0,5.2566106e-06,5.2566106e-06,5.6037334e-07,3.3530605e-06,1,1.6519314,0.51700115,7856191.5,10295667.0,1632791.0,2177054.5,0.75,0.76305807
ref,1691,6,4,4,5,8.23706,1.660275,1.9352068,10.113178,344.99512,0.0,-30.0,0.0,5.559294e-06,5.559294e-06,4.807179e-07,3.4788388e-06,1,1.7008501,0.55579513,7856191.5,10295667.0,1632791.0,2177054.5,0.75,0.76305807
ref,1692,6,4,5,5,8.23706,1.660275,1.9352068,10.758609,344.99512,0.0,-30.0,0.0,5.269849e-06,5.269849e-06,5.2678865e-07,3.4271184e-06,1,1.7456989,0.5913617,7856191.5,10295667.0,1632791.0,2177054.5,0.75,0.76305807
ref,1693,6,4,6,5,8.23706,1.660275,1.9352068,11.528107,344.99512,0.0,-30.0,0.0,5.962361e-06,5.962361e-06,5.6650276e-07,3.760944e-06,1,1.7936195,0.62936413,7856191.5,10295667.0,1632791.0,2177054.5,0.75,0.76305807
ref,1694,6,4,7,5,8.23706,1.660275,1.9352068,12.643543,344.99512,0.0,-30.0,0.0,5.3360886e-06,5.3360886e-06,5.201065e-07,3.47897e-06,1,1.8401986,0.66630274,7856191.5,10295667.0,1632791.0,2177054.5,0.75,0.76305807
ref,1695,6,5,1,5,8.23706,1.660275,2.205661,8.369351,344.99512,0.0,-30.0,0.0,5.3170083e-06,5.3170083e-06,5.168242e-07,3.3503816e-06,1,1.4245387,0.33667195,7856191.5,10295667.0,1632791.0,2177054.5,0.75,0.76305807
ref,1696,6,5,2,5,8.23706,1.660275,2.205661,9.154845,344.99512,0.0,-30.0,0.0,5.849208e-06,5.849208e-06,4.8301314e-07,3.6127838e-06,1,1.4973531,0.3944159,7856191.5,10295667.0,1632791.0,2177054.5,0.75,0.76305807
ref,1697,6,5,3,5,8.23706,1.660275,2.205661,9.789983,344.99512,0.0,-30.0,0.0,4.7250414e-06,4.7250414e-06,4.4596467e-07,2.8910902e-06,1,1.5531222,0.43864247,7856191.5,10295667.0,1632791.0,2177054.5,0.75,0.76305807
ref,1698,6,5,4,5,8.23706,1.660275,2.205661,10.395953,344.99512,0.0,-30.0,0.0,6.26099e-06,6.26099e-06,4.7518805e-07,3.8080043e-06,1,1.5971606,0.47356623,7856191.5,10295667.0,1632791.0,2177054.5,0.75,0.76305807
ref,1699,6,5,5,5,8.23706,1.660275,2.205661,11.039354,344.99512,0.0,-30.0,0.0,4.7273556e-06,4.7273556e-06,4.8837654e-07,3.0577603e-06,1,1.6434072,0.51024127,7856191.5,10295667.0,1632791.0,2177054.5,0.75,0.76305807
ref,1700,6,5,6,5,8.23706,1.660275,2.205661,11.804985,344.99512,0.0,-30.0,0.0,6.4904366e-06,6.4904366e-06,4.4371083e-07,3.975968e-06,1,1.6883334,0.54586905,7856191.5,10295667.0,1632791.0,2177054.5,0.75,0.76305807
ref,1701,6,5,7,5,8.23706,1.660275,2.205661,12.912108,344.99512,0.0,-30.0,0.0,5.3189588e-06,5.3189588e-06,5.0867067e-07,3.361888e-06,1,1.7332039,0.58145267,7856191.5,10295667.0,1632791.0,2177054.5,0.75,0.76305807
ref,1702,6,6,1,5,8.23706,1.660275,2.542128,8.702239,344.99512,0.0,-30.0,0.0,4.3590358e-06,4.3590358e-06,4.3848107e-07,2.7463188e-06,1,1.3379874,0.2680342,7856191.5,10295667.0,1632791.0,2177054.5,0.75,0.76305807
ref,1703,6,6,2,5,8.23706,1.660275,2.542128,9.487978,344.99512,0.0,-30.0,0.0,5.5122337e-06,5.5122337e-06,4.589036e-07,3.3694776e-06,1,1.402987,0.31958076,7856191.5,10295667.0,1632791.0,2177054.5,0.75,0.76305807
ref,1704,6,6,3,5,8.23706,1.660275,2.542128,10.121494,344.99512,0.0,-30.0,0.0,7.30632e-06,7.30632e-06,4.818673e-07,4.41214e-06,1,1.4490274,0.35609218,7856191.5,10295667.0,1632791.0,2177054.5,0.75,0.76305807
ref,1705,6,6,4,5,8.23706,1.660275,2.542128,10.724524,344.99512,0.0,-30.0,0.0,6.2405775e-06,6.2405775e-06,4.797271e-07,3.8430553e-06,1,1.4888874,0.3877024,7856191.5,10295667.0,1632791.0,2177054.5,0.75,0.76305807
ref,1706,6,6,5,5,8.23706,1.660275,2.542128,11.363423,344.99512,0.0,-30.0,0.0,5.5315995e-06,5.5315995e-06,4.7923123e-07,3.481755e-06,1,1.5306934,0.42085585,7856191.5,10295667.0,1632791.0,2177054.5,0.75,0.76305807
ref,1707,6,6,6,5,8.23706,1.660275,2.542128,12.121912,344.99512,0.0,-30.0,0.0,5.4785633e-06,5.4785633e-06,4.861904e-07,3.4467441e-06,1,1.5695236,0.45164928,7856191.5,10295667.0,1632791.0,2177054.5,0.75,0.76305807
ref,1708,6,6,7,5,8.23706,1.660275,2.542128,13.215584,344.99512,0.0,-30.0,0.0,5.2897763e-06,5.2897763e-06,4.2259174e-07,3.2752703e-06,1,1.6093432,0.48322737,7856191.5,10295667.0,1632791.0,2177054.5,0.75,0.76305807
ref,1709,6,7,1,5,8.23706,1.660275,3.0546293,9.181103,344.99512,0.0,-30.0,0.0,6.9838516e-06,6.9838516e-06,4.2595735e-07,4.0449086e-06,1,1.2499217,0.19819535,7856191.5,10295667.0,1632791.0,2177054.5,0.75,0.76305807
ref,1710,6,7,2,5,8.23706,1.660275,3.0546293,9.962705,344.99512,0.0,-30.0,0.0,6.708388e-06,6.708388e-06,4.407842e-07,3.999284e-06,1,1.2963046,0.23497844,7856191.5,10295667.0,1632791.0,2177054.5,0.75,0.76305807
ref,1711,6,7,3,5,8.23706,1.660275,3.0546293,10.5903015,344.99512,0.0,-30.0,0.0,6.3843854e-06,6.3843854e-06,4.252622e-07,3.7851219e-06,1,1.3289819,0.2608925,7856191.5,10295667.0,1632791.0,2177054.5,0.75,0.76305807
ref,1712,6,7,4,5,8.23706,1.660275,3.0546293,11.185691,344.99512,0.0,-30.0,0.0,6.8506733e-06,6.8506733e-06,5.176628e-07,4.0159407e-06,1,1.3631293,0.28797242,7856191.5,10295667.0,1632791.0,2177054.5,0.75,0.76305807
ref,1713,6,7,5,5,8.23706,1.660275,3.0546293,11.814487,344.99512,0.0,-30.0,0.0,6.4067485e-06,6.4067485e-06,4.3960543e-07,3.7814132e-06,1,1.393268,0.31187335,7856191.5,10295667.0,1632791.0,2177054.5,0.75,0.76305807
ref,1714,6,7,6,5,8.23706,1.660275,3.0546293,12.558476,344.99512,0.0,-30.0,0.0,6.841469e-06,6.841469e-06,4.5767874e-07,4.208548e-06,1,1.4218075,0.33450603,7856191.5,10295667.0,1632791.0,2177054.5,0.75,0.76305807
ref,1715,6,7,7,5,8.23706,1.660275,3.0546293,13.626754,344.99512,0.0,-30.0,0.0,5.807493e-06,5.807493e-06,3.954136e-07,3.5120324e-06,1,1.4518946,0.35836598,7856191.5,10295667.0,1632791.0,2177054.5,0.75,0.76305807
ref,1716,6,1,1,6,9.072899,1.4250866,1.1641384,7.1937313,344.99512,0.0,-30.0,0.0,9.517447e-06,9.517447e-06,8.1372036e-07,6.3413945e-06,1,2.0298285,0.81668484,10368241.0,13587749.0,1896485.9,2528648.0,0.75,0.76305807
ref,1717,6,1,2,6,9.072899,1.4250866,1.1641384,7.955209,344.99512,0.0,-30.0,0.0,9.965227e-06,9.965227e-06,8.153567e-07,6.475761e-06,1,2.0500245,0.832701,10368241.0,13587749.0,1896485.9,2528648.0,0.75,0.76305807
ref,1718,6,1,3,6,9.072899,1.4250866,1.1641384,8.57679,344.99512,0.0,-30.0,0.0,1.055274e-05,1.055274e-05,9.077071e-07,6.987087e-06,1,2.0737026,0.85147834,10368241.0,13587749.0,1896485.9,2528648.0,0.75,0.76305807
ref,1719,6,1,4,6,9.072899,1.4250866,1.1641384,9.1744175,344.99512,0.0,-30.0,0.0,1.0671781e-05,1.0671781e-05,8.3189616e-07,7.021967e-06,1,2.1030316,0.8747371,10368241.0,13587749.0,1896485.9,2528648.0,0.75,0.76305807
ref,1720,6,1,5,6,9.072899,1.4250866,1.1641384,9.813629,344.99512,0.0,-30.0,0.0,1.0501832e-05,1.0501832e-05,8.880277e-07,6.921036e-06,1,2.1265337,0.8933751,10368241.0,13587749.0,1896485.9,2528648.0,0.75,0.76305807
ref,1721,6,1,6,6,9.072899,1.4250866,1.1641384,10.580164,344.99512,0.0,-30.0,0.0,1.1317103e-05,1.1317103e-05,9.2723695e-07,7.587006e-06,1,2.1460023,0.90881425,10368241.0,13587749.0,1896485.9,2528648.0,0.75,0.76305807
ref,1722,6,1,7,6,9.072899,1.4250866,1.1641384,11.699415,344.99512,0.0,-30.0,0.0,1.1100991e-05,1.1100991e-05,8.725117e-07,7.390039e-06,1,2.168203,0.92642015,10368241.0,13587749.0,1896485.9,2528648.0,0.75,0.76305807
